time,x,y
0.0,4.359032290456277,3.9059799256619008
0.1,4.352693857006143,3.8862447218700265
0.2,4.34635542355601,3.8665095180781517
0.30000000000000004,4.340016990105876,3.8467743142862774
0.4,4.333678556655743,3.8270391104944026
0.5,4.327340123205609,3.8073039067025283
0.6000000000000001,4.321001689755475,3.787568702910654
0.7000000000000001,4.314663256305342,3.767833499118779
0.8,4.308324822855208,3.748098295326905
0.9,4.301986389405074,3.72836309153503
1.0,4.295647955954941,3.7086278877431558
1.1,4.289309522504807,3.6888926839512814
1.2000000000000002,4.282971089054674,3.6691574801594067
1.3,4.27663265560454,3.6494222763675324
1.4000000000000001,4.270294222154406,3.6296870725756576
1.5,4.263955788704273,3.6099518687837833
1.6,4.257617355254139,3.590216664991909
1.7000000000000002,4.251278921804005,3.570481461200034
1.8,4.244940488353872,3.55074625740816
1.9000000000000001,4.238602054903738,3.531011053616285
2.0,4.232263621453605,3.5112758498244108
2.1,4.225925188003471,3.4915406460325364
2.2,4.219586754553337,3.4718054422406617
2.3000000000000003,4.213248321103204,3.4520702384487874
2.4000000000000004,4.20690988765307,3.4323350346569126
2.5,4.200571454202936,3.4125998308650383
2.6,4.194233020752803,3.392864627073164
2.7,4.187894587302669,3.373129423281289
2.8000000000000003,4.181556153852536,3.353394219489415
2.9000000000000004,4.175217720402402,3.33365901569754
3.0,4.168879286952268,3.3139238119056658
3.1,4.162540853502135,3.2941886081137914
3.2,4.156202420052001,3.2744534043219167
3.3000000000000003,4.149863986601867,3.2547182005300423
3.4000000000000004,4.143525553151734,3.234982996738168
3.5,4.1371871197016,3.2152477929462933
3.6,4.130848686251467,3.195512589154419
3.7,4.124510252801333,3.175777385362544
3.8000000000000003,4.118171819351199,3.15604218157067
3.9000000000000004,4.111833385901066,3.136306977778795
4.0,4.105494952450932,3.1165717739869208
4.1000000000000005,4.099156519000798,3.0968365701950464
4.2,4.092818085550665,3.0771013664031717
4.3,4.086479652100531,3.0573661626112973
4.4,4.080141218650398,3.037630958819423
4.5,4.073802785200264,3.0178957550275483
4.6000000000000005,4.06746435175013,2.998160551235674
4.7,4.061125918299997,2.9784253474437996
4.800000000000001,4.054787484849863,2.958690143651925
4.9,4.048449051399729,2.93895493986005
5.0,4.042110617949596,2.9192197360681758
5.1000000000000005,4.035772184499462,2.8994845322763014
5.2,4.0294337510493285,2.8797493284844267
5.300000000000001,4.023095317599195,2.8600141246925523
5.4,4.016756884149061,2.840278920900678
5.5,4.0104184506989276,2.8205437171088032
5.6000000000000005,4.004080017248794,2.8008085133169285
5.7,3.99774158379866,2.7810733095250546
5.800000000000001,3.9914031503485266,2.76133810573318
5.9,3.985064716898393,2.741602901941305
6.0,3.978726283448259,2.721867698149431
6.1000000000000005,3.9723878499981256,2.7021324943575564
6.2,3.966049416547992,2.6823972905656817
6.300000000000001,3.9597109830978585,2.6626620867738073
6.4,3.9533725496477246,2.642926882981933
6.5,3.947034116197591,2.6231916791900582
6.6000000000000005,3.9406956827474575,2.603456475398184
6.7,3.934357249297324,2.5837212716063096
6.800000000000001,3.92801881584719,2.563986067814435
6.9,3.9216803823970565,2.54425086402256
7.0,3.915341948946923,2.524515660230686
7.1000000000000005,3.9090035154967895,2.5047804564388114
7.2,3.9026650820466555,2.4850452526469367
7.300000000000001,3.896326648596522,2.4653100488550623
7.4,3.8899882151463885,2.445574845063188
7.5,3.883649781696255,2.4258396412713132
7.6000000000000005,3.877311348246121,2.406104437479439
7.7,3.8709729147959875,2.3863692336875646
7.800000000000001,3.864634481345854,2.36663402989569
7.9,3.8582960478957204,2.346898826103815
8.0,3.8519576144455865,2.327163622311941
8.1,3.845619180995453,2.3074284185200664
8.200000000000001,3.8392807475453194,2.2876932147281916
8.3,3.832942314095186,2.2679580109363173
8.4,3.8266038806450524,2.248222807144443
8.5,3.8202654471949185,2.2284876033525682
8.6,3.813927013744785,2.2087523995606944
8.700000000000001,3.8075885802946514,2.1890171957688196
8.8,3.8012501468445175,2.169281991976945
8.9,3.794911713394384,2.1495467881850705
9.0,3.7885732799442504,2.129811584393196
9.1,3.782234846494117,2.1100763806013214
9.200000000000001,3.7758964130439834,2.0903411768094466
9.3,3.7695579795938494,2.0706059730175723
9.4,3.763219546143716,2.050870769225698
9.5,3.7568811126935824,2.0311355654338232
9.600000000000001,3.7505426792434484,2.0114003616419485
9.700000000000001,3.744204245793315,1.9916651578500744
9.8,3.7378658123431814,1.9719299540581998
9.9,3.731527378893048,1.9521947502663255
