time,x,y
0.0,4.629477961425427,3.8998399615545494
0.1,4.623409775358576,3.87975891345219
0.2,4.617341589291725,3.859677865349831
0.30000000000000004,4.611273403224875,3.8395968172474717
0.4,4.605205217158024,3.8195157691451125
0.5,4.599137031091173,3.7994347210427537
0.6000000000000001,4.593068845024322,3.7793536729403945
0.7000000000000001,4.587000658957471,3.7592726248380353
0.8,4.580932472890621,3.739191576735676
0.9,4.57486428682377,3.719110528633317
1.0,4.568796100756919,3.6990294805309576
1.1,4.562727914690068,3.6789484324285984
1.2000000000000002,4.5566597286232176,3.658867384326239
1.3,4.550591542556367,3.6387863362238804
1.4000000000000001,4.544523356489516,3.6187052881215207
1.5,4.538455170422665,3.598624240019162
1.6,4.532386984355815,3.5785431919168027
1.7000000000000002,4.5263187982889646,3.5584621438144435
1.8,4.520250612222114,3.5383810957120843
1.9000000000000001,4.514182426155263,3.518300047609725
2.0,4.508114240088412,3.498218999507366
2.1,4.502046054021561,3.4781379514050066
2.2,4.495977867954711,3.4580569033026474
2.3000000000000003,4.48990968188786,3.437975855200288
2.4000000000000004,4.483841495821009,3.4178948070979294
2.5,4.477773309754158,3.39781375899557
2.6,4.4717051236873075,3.377732710893211
2.7,4.465636937620457,3.3576516627908517
2.8000000000000003,4.459568751553606,3.3375706146884925
2.9000000000000004,4.453500565486755,3.3174895665861333
3.0,4.447432379419904,3.297408518483774
3.1,4.441364193353054,3.2773274703814153
3.2,4.435296007286203,3.2572464222790556
3.3000000000000003,4.429227821219352,3.237165374176697
3.4000000000000004,4.423159635152501,3.2170843260743376
3.5,4.4170914490856505,3.1970032779719784
3.6,4.4110232630188,3.176922229869619
3.7,4.404955076951949,3.15684118176726
3.8000000000000003,4.398886890885098,3.1367601336649007
3.9000000000000004,4.392818704818247,3.1166790855625415
4.0,4.386750518751397,3.0965980374601827
4.1000000000000005,4.380682332684546,3.076516989357823
4.2,4.374614146617695,3.0564359412554643
4.3,4.368545960550844,3.036354893153105
4.4,4.3624777744839935,3.016273845050746
4.5,4.356409588417144,2.9961927969483866
4.6000000000000005,4.350341402350292,2.9761117488460274
4.7,4.344273216283442,2.956030700743668
4.800000000000001,4.33820503021659,2.935949652641309
4.9,4.3321368441497405,2.9158686045389497
5.0,4.32606865808289,2.8957875564365905
5.1000000000000005,4.320000472016039,2.8757065083342317
5.2,4.313932285949188,2.8556254602318725
5.300000000000001,4.307864099882337,2.8355444121295132
5.4,4.301795913815487,2.815463364027154
5.5,4.295727727748636,2.795382315924795
5.6000000000000005,4.289659541681785,2.7753012678224356
5.7,4.283591355614934,2.7552202197200764
5.800000000000001,4.2775231695480835,2.735139171617717
5.9,4.271454983481233,2.715058123515358
6.0,4.265386797414382,2.694977075412999
6.1000000000000005,4.259318611347531,2.6748960273106395
6.2,4.25325042528068,2.6548149792082807
6.300000000000001,4.24718223921383,2.6347339311059215
6.4,4.241114053146979,2.6146528830035622
6.5,4.235045867080128,2.5945718349012035
6.6000000000000005,4.228977681013277,2.574490786798844
6.7,4.2229094949464265,2.554409738696485
6.800000000000001,4.216841308879576,2.5343286905941254
6.9,4.210773122812725,2.5142476424917666
7.0,4.204704936745874,2.4941665943894074
7.1000000000000005,4.198636750679023,2.474085546287048
7.2,4.192568564612173,2.454004498184689
7.300000000000001,4.186500378545322,2.4339234500823297
7.4,4.180432192478471,2.4138424019799705
7.5,4.17436400641162,2.3937613538776112
7.6000000000000005,4.1682958203447695,2.3736803057752525
7.7,4.162227634277919,2.353599257672893
7.800000000000001,4.156159448211069,2.333518209570534
7.9,4.150091262144218,2.3134371614681744
8.0,4.144023076077367,2.2933561133658156
8.1,4.1379548900105165,2.273275065263457
8.200000000000001,4.131886703943666,2.253194017161097
8.3,4.125818517876815,2.233112969058738
8.4,4.119750331809964,2.2130319209563787
8.5,4.113682145743113,2.19295087285402
8.6,4.107613959676263,2.1728698247516607
8.700000000000001,4.101545773609412,2.1527887766493015
8.8,4.095477587542561,2.132707728546942
8.9,4.08940940147571,2.112626680444583
9.0,4.0833412154088595,2.092545632342224
9.1,4.077273029342009,2.0724645842398646
9.200000000000001,4.071204843275158,2.0523835361375053
9.3,4.065136657208307,2.032302488035146
9.4,4.059068471141456,2.0122214399327873
9.5,4.053000285074606,1.992140391830428
9.600000000000001,4.046932099007755,1.9720593437280685
9.700000000000001,4.040863912940904,1.9519782956257095
9.8,4.034795726874053,1.9318972475233502
9.9,4.0287275408072025,1.9118161994209912
