time,x,y
0.0,2.0950304206467343,2.127051171667919
0.1,2.1044539895765366,2.1361781683590126
0.2,2.113877558506339,2.1453051650501065
0.30000000000000004,2.1233011274361413,2.1544321617412
0.4,2.1327246963659436,2.1635591584322937
0.5,2.142148265295746,2.1726861551233876
0.6000000000000001,2.1515718342255488,2.1818131518144814
0.7000000000000001,2.160995403155351,2.1909401485055753
0.8,2.1704189720851534,2.200067145196669
0.9,2.179842541014956,2.2091941418877625
1.0,2.189266109944758,2.2183211385788564
1.1,2.1986896788745605,2.2274481352699502
1.2000000000000002,2.208113247804363,2.236575131961044
1.3,2.217536816734165,2.245702128652138
1.4000000000000001,2.2269603856639675,2.2548291253432318
1.5,2.23638395459377,2.263956122034325
1.6,2.245807523523572,2.273083118725419
1.7000000000000002,2.255231092453375,2.282210115416513
1.8,2.264654661383177,2.2913371121076067
1.9000000000000001,2.2740782303129796,2.3004641087987006
2.0,2.283501799242782,2.309591105489794
2.1,2.2929253681725843,2.318718102180888
2.2,2.3023489371023866,2.3278450988719817
2.3000000000000003,2.311772506032189,2.3369720955630755
2.4000000000000004,2.3211960749619913,2.3460990922541693
2.5,2.3306196438917937,2.355226088945263
2.6,2.340043212821596,2.3643530856363566
2.7,2.3494667817513983,2.3734800823274504
2.8000000000000003,2.3588903506812007,2.3826070790185443
2.9000000000000004,2.368313919611003,2.391734075709638
3.0,2.377737488540806,2.400861072400732
3.1,2.387161057470608,2.409988069091826
3.2,2.3965846264004105,2.4191150657829192
3.3000000000000003,2.406008195330213,2.428242062474013
3.4000000000000004,2.415431764260015,2.437369059165107
3.5,2.4248553331898175,2.446496055856201
3.6,2.43427890211962,2.4556230525472946
3.7,2.443702471049422,2.464750049238388
3.8000000000000003,2.4531260399792245,2.473877045929482
3.9000000000000004,2.462549608909027,2.4830040426205757
4.0,2.471973177838829,2.4921310393116696
4.1000000000000005,2.481396746768632,2.5012580360027634
4.2,2.4908203156984343,2.5103850326938573
4.3,2.5002438846282367,2.519512029384951
4.4,2.509667453558039,2.5286390260760445
4.5,2.5190910224878413,2.5377660227671384
4.6000000000000005,2.5285145914176437,2.546893019458232
4.7,2.537938160347446,2.556020016149326
4.800000000000001,2.5473617292772484,2.56514701284042
4.9,2.5567852982070507,2.5742740095315133
5.0,2.566208867136853,2.583401006222607
5.1000000000000005,2.5756324360666554,2.592528002913701
5.2,2.5850560049964577,2.601654999604795
5.300000000000001,2.5944795739262605,2.6107819962958887
5.4,2.603903142856063,2.6199089929869825
5.5,2.613326711785865,2.6290359896780764
5.6000000000000005,2.6227502807156675,2.63816298636917
5.7,2.63217384964547,2.6472899830602636
5.800000000000001,2.641597418575272,2.6564169797513575
5.9,2.6510209875050745,2.6655439764424513
6.0,2.660444556434877,2.674670973133545
6.1000000000000005,2.669868125364679,2.6837979698246386
6.2,2.6792916942944816,2.6929249665157324
6.300000000000001,2.6887152632242843,2.7020519632068263
6.4,2.6981388321540862,2.71117895989792
6.5,2.707562401083889,2.720305956589014
6.6000000000000005,2.7169859700136914,2.7294329532801074
6.7,2.7264095389434937,2.7385599499712012
6.800000000000001,2.735833107873296,2.747686946662295
6.9,2.7452566768030984,2.756813943353389
7.0,2.7546802457329007,2.7659409400444828
7.1000000000000005,2.764103814662703,2.7750679367355766
7.2,2.7735273835925054,2.7841949334266705
7.300000000000001,2.7829509525223077,2.793321930117764
7.4,2.79237452145211,2.8024489268088577
7.5,2.8017980903819124,2.8115759234999516
7.6000000000000005,2.811221659311715,2.8207029201910454
7.7,2.820645228241517,2.8298299168821393
7.800000000000001,2.83006879717132,2.8389569135732327
7.9,2.839492366101122,2.8480839102643265
8.0,2.8489159350309246,2.8572109069554203
8.1,2.858339503960727,2.866337903646514
8.200000000000001,2.8677630728905292,2.875464900337608
8.3,2.8771866418203316,2.8845918970287014
8.4,2.886610210750134,2.8937188937197953
8.5,2.8960337796799362,2.902845890410889
8.6,2.9054573486097386,2.911972887101983
8.700000000000001,2.9148809175395414,2.921099883793077
8.8,2.9243044864693433,2.9302268804841707
8.9,2.933728055399146,2.9393538771752645
9.0,2.943151624328948,2.948480873866358
9.1,2.9525751932587507,2.957607870557452
9.200000000000001,2.961998762188553,2.9667348672485456
9.3,2.9714223311183554,2.9758618639396395
9.4,2.9808459000481577,2.9849888606307333
9.5,2.99026946897796,2.9941158573218267
9.600000000000001,2.999693037907763,3.003242854012921
9.700000000000001,3.0091166068375648,3.0123698507040144
9.8,3.0185401757673676,3.0214968473951083
9.9,3.0279637446971694,3.030623844086202
