time,x,y
0.0,4.576721307863699,3.8430362355513443
0.1,4.569066352945624,3.823069777808407
0.2,4.561411398027549,3.8031033200654694
0.30000000000000004,4.553756443109474,3.7831368623225314
0.4,4.5461014881913995,3.763170404579594
0.5,4.538446533273324,3.7432039468366565
0.6000000000000001,4.530791578355249,3.7232374890937185
0.7000000000000001,4.523136623437174,3.703271031350781
0.8,4.515481668519099,3.6833045736078436
0.9,4.507826713601024,3.663338115864906
1.0,4.500171758682949,3.6433716581219686
1.1,4.492516803764874,3.6234052003790307
1.2000000000000002,4.4848618488467995,3.603438742636093
1.3,4.477206893928724,3.5834722848931557
1.4000000000000001,4.469551939010649,3.563505827150218
1.5,4.461896984092574,3.5435393694072803
1.6,4.454242029174499,3.523572911664343
1.7000000000000002,4.446587074256424,3.5036064539214054
1.8,4.438932119338349,3.483639996178468
1.9000000000000001,4.431277164420274,3.46367353843553
2.0,4.4236222095021995,3.4437070806925925
2.1,4.415967254584124,3.423740622949655
2.2,4.408312299666049,3.403774165206717
2.3000000000000003,4.400657344747974,3.3838077074637796
2.4000000000000004,4.393002389829899,3.363841249720842
2.5,4.385347434911824,3.3438747919779046
2.6,4.377692479993749,3.323908334234967
2.7,4.3700375250756744,3.303941876492029
2.8000000000000003,4.3623825701576,3.2839754187490917
2.9000000000000004,4.354727615239524,3.2640089610061542
3.0,4.347072660321449,3.2440425032632167
3.1,4.339417705403374,3.2240760455202793
3.2,4.331762750485299,3.2041095877773413
3.3000000000000003,4.324107795567224,3.184143130034404
3.4000000000000004,4.316452840649149,3.1641766722914664
3.5,4.3087978857310745,3.1442102145485284
3.6,4.301142930813,3.124243756805591
3.7,4.293487975894925,3.1042772990626535
3.8000000000000003,4.285833020976849,3.0843108413197156
3.9000000000000004,4.278178066058774,3.064344383576778
4.0,4.270523111140699,3.0443779258338406
4.1000000000000005,4.262868156222624,3.024411468090903
4.2,4.255213201304549,3.0044450103479656
4.3,4.2475582463864745,2.9844785526050277
4.4,4.2399032914684,2.96451209486209
4.5,4.232248336550325,2.9445456371191527
4.6000000000000005,4.224593381632249,2.924579179376215
4.7,4.216938426714174,2.9046127216332778
4.800000000000001,4.209283471796099,2.88464626389034
4.9,4.201628516878024,2.8646798061474024
5.0,4.193973561959949,2.844713348404465
5.1000000000000005,4.1863186070418745,2.824746890661527
5.2,4.1786636521238,2.8047804329185895
5.300000000000001,4.171008697205725,2.784813975175652
5.4,4.163353742287649,2.764847517432714
5.5,4.155698787369574,2.744881059689777
5.6000000000000005,4.148043832451499,2.724914601946839
5.7,4.140388877533424,2.7049481442039016
5.800000000000001,4.132733922615349,2.684981686460964
5.9,4.125078967697275,2.665015228718026
6.0,4.1174240127792,2.645048770975089
6.1000000000000005,4.109769057861125,2.6250823132321512
6.2,4.10211410294305,2.6051158554892138
6.300000000000001,4.094459148024974,2.5851493977462763
6.4,4.086804193106899,2.5651829400033384
6.5,4.079149238188824,2.545216482260401
6.6000000000000005,4.0714942832707495,2.5252500245174634
6.7,4.063839328352675,2.5052835667745255
6.800000000000001,4.0561843734346,2.485317109031588
6.9,4.048529418516525,2.4653506512886505
7.0,4.04087446359845,2.445384193545713
7.1000000000000005,4.033219508680374,2.4254177358027755
7.2,4.025564553762299,2.4054512780598376
7.300000000000001,4.017909598844224,2.3854848203169
7.4,4.0102546439261495,2.3655183625739626
7.5,4.002599689008075,2.3455519048310247
7.6000000000000005,3.9949447340899997,2.3255854470880872
7.7,3.987289779171925,2.3056189893451497
7.800000000000001,3.9796348242538495,2.285652531602212
7.9,3.9719798693357746,2.265686073859275
8.0,3.9643249144176997,2.245719616116337
8.1,3.9566699594996244,2.2257531583734
8.200000000000001,3.9490150045815495,2.205786700630462
8.3,3.9413600496634746,2.185820242887524
8.4,3.9337050947453998,2.165853785144587
8.5,3.926050139827325,2.145887327401649
8.6,3.9183951849092495,2.1259208696587115
8.700000000000001,3.9107402299911747,2.105954411915774
8.8,3.9030852750730998,2.085987954172836
8.9,3.8954303201550244,2.0660214964298986
9.0,3.8877753652369496,2.046055038686961
9.1,3.8801204103188747,2.0260885809440237
9.200000000000001,3.8724654554008,2.0061221232010857
9.3,3.864810500482725,1.9861556654581483
9.4,3.8571555455646496,1.9661892077152108
9.5,3.8495005906465747,1.9462227499722733
9.600000000000001,3.8418456357285,1.9262562922293354
9.700000000000001,3.8341906808104245,1.9062898344863979
9.8,3.8265357258923496,1.8863233767434604
9.9,3.8188807709742747,1.8663569190005227
