y0,angle,r,t,prefix,ProbabilityWeight-angle,ProbabilityWeight-y0,ProbabilityWeight,PointProbability
0.0,5.0,15.9472816225,0.533606588251,1,0.0333333333333,0.0333333333333,0.00111111111111,0.0125
0.0666666666667,5.0,16.6759871609,0.557989557423,2,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.133333333333,5.0,17.3482189986,0.580482879228,3,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.2,5.0,17.9753706813,0.601467789235,4,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.266666666667,5.0,18.56545296,0.621212332475,5,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.333333333333,5.0,19.1243523938,0.639913477102,6,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.4,5.0,19.6565451162,0.657720997507,7,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.466666666667,5.0,20.1655289834,0.674751934268,8,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.533333333333,5.0,20.6540990602,0.691099812107,9,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.6,5.0,21.1245307281,0.706840766789,10,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.666666666667,5.0,21.5787056699,0.722037760664,11,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.733333333333,5.0,22.0182011109,0.736743568737,12,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.8,5.0,22.4443546227,0.751002947036,13,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.866666666667,5.0,22.8583122021,0.764854241374,14,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.933333333333,5.0,23.261064617,0.778330603497,15,0.0333333333333,0.0666666666666,0.00222222222222,0.0125
1.0,5.0,23.653475339,0.791460925738,16,0.0333333333333,0.0333333333333,0.00111111111111,0.0125
0.0,10.3333333333,32.411990637,1.09821175064,17,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,10.3333333333,32.7735901852,1.11046378654,18,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,10.3333333333,33.1274643762,1.12245406505,19,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,10.3333333333,33.4740881626,1.13419867893,20,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,10.3333333333,33.8138897376,1.14571213661,21,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,10.3333333333,34.1472567368,1.1570075723,22,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,10.3333333333,34.4745414205,1.1680969216,23,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,10.3333333333,34.7960650355,1.17899106926,24,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,10.3333333333,35.1121215079,1.18969997436,25,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,10.3333333333,35.4229805891,1.20023277685,26,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,10.3333333333,35.7288905519,1.21059788894,27,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,10.3333333333,36.0300805104,1.22080307366,28,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,10.3333333333,36.3267624286,1.23085551297,29,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,10.3333333333,36.6191328653,1.24076186684,30,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,10.3333333333,36.9073744973,1.25052832491,31,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,10.3333333333,37.191657455,1.26016065166,32,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,15.6666666667,47.7565831772,1.65330813587,33,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,15.6666666667,47.993116643,1.66149680175,34,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,15.6666666667,48.2273524661,1.66960592444,35,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,15.6666666667,48.4593563302,1.67763777786,36,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,15.6666666667,48.6891908477,1.68559452963,37,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,15.6666666667,48.9169157572,1.69347824786,38,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,15.6666666667,49.1425881051,1.70129090748,39,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,15.6666666667,49.3662624118,1.70903439595,40,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,15.6666666667,49.5879908264,1.71671051864,41,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,15.6666666667,49.807823268,1.72432100373,42,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,15.6666666667,50.0258075572,1.73186750674,43,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,15.6666666667,50.2419895375,1.73935161475,44,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,15.6666666667,50.456413188,1.7467748503,45,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,15.6666666667,50.6691207278,1.75413867499,46,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,15.6666666667,50.880152713,1.76144449284,47,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,15.6666666667,51.0895481269,1.76869365345,48,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,21.0,61.4507699717,2.19408948701,49,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,21.0,61.6239544962,2.20027301156,50,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,21.0,61.7961737278,2.20642207048,51,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,21.0,61.9674436297,2.21253723375,52,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,21.0,62.13777973,2.21861905578,53,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,21.0,62.3071971381,2.22466807607,54,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,21.0,62.4757105602,2.23068481968,55,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,21.0,62.6433343144,2.23666979785,56,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,21.0,62.8100823445,2.24262350844,57,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,21.0,62.9759682341,2.24854643645,58,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,21.0,63.1410052192,2.25443905446,59,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,21.0,63.3052062004,2.26030182309,60,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,21.0,63.4685837549,2.26613519141,61,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,21.0,63.6311501477,2.27193959733,62,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,21.0,63.7929173423,2.27771546802,63,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,21.0,63.9538970109,2.28346322023,64,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,26.3333333333,73.0212976373,2.71587349271,65,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,26.3333333333,73.1557425143,2.72087388698,66,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,26.3333333333,73.2896959348,2.72585600255,67,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,26.3333333333,73.4231632492,2.73082003842,68,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,26.3333333333,73.5561497114,2.73576619002,69,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,26.3333333333,73.6886604815,2.74069464924,70,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,26.3333333333,73.8207006279,2.74560560461,71,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,26.3333333333,73.9522751297,2.75049924131,72,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,26.3333333333,74.0833888788,2.75537574128,73,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,26.3333333333,74.2140466819,2.7602352833,74,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,26.3333333333,74.3442532629,2.76507804306,75,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,26.3333333333,74.4740132645,2.76990419324,76,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,26.3333333333,74.6033312506,2.77471390358,77,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,26.3333333333,74.7322117075,2.77950734095,78,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,26.3333333333,74.8606590465,2.78428466941,79,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,26.3333333333,74.988677605,2.78904605027,80,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,31.6666666667,82.0683037032,3.21414232858,81,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,31.6666666667,82.1762448616,3.21836976147,82,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,31.6666666667,82.2839035636,3.22258613217,83,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,31.6666666667,82.3912820152,3.22679152707,84,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,31.6666666667,82.4983823935,3.23098603145,85,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,31.6666666667,82.6052068477,3.23516972948,86,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,31.6666666667,82.7117574996,3.23934270425,87,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,31.6666666667,82.8180364438,3.24350503779,88,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,31.6666666667,82.9240457483,3.2476568111,89,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,31.6666666667,83.0297874551,3.25179810414,90,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,31.6666666667,83.1352635804,3.2559289959,91,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,31.6666666667,83.2404761154,3.26004956434,92,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,31.6666666667,83.3454270265,3.26415988648,93,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,31.6666666667,83.4501182557,3.26826003838,94,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,31.6666666667,83.554551721,3.27235009515,95,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,31.6666666667,83.6587293171,3.276430131,96,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,37.0,88.2791353413,3.6845817744,97,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,37.0,88.3675165127,3.68827061494,98,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,37.0,88.455721423,3.69195209872,99,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,37.0,88.5437511226,3.69562626958,100,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,37.0,88.6316066513,3.69929317093,101,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,37.0,88.7192890391,3.70295284574,102,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,37.0,88.8067993054,3.70660533657,103,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,37.0,88.89413846,3.71025068556,104,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,37.0,88.9813075027,3.71388893445,105,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,37.0,89.0683074237,3.71752012456,106,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,37.0,89.1551392034,3.72114429682,107,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,37.0,89.2418038131,3.72476149175,108,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,37.0,89.3283022146,3.72837174951,109,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,37.0,89.4146353603,3.73197510986,110,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,37.0,89.5008041941,3.73557161217,111,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,37.0,89.5868096504,3.73916129546,112,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,42.3333333333,91.4391542433,4.12311856848,113,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,42.3333333333,91.5122759059,4.12641572589,114,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,42.3333333333,91.585280994,4.12970762679,115,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,42.3333333333,91.6581700634,4.13299429625,116,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,42.3333333333,91.7309436655,4.13627575912,117,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,42.3333333333,91.8036023472,4.13955204008,118,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,42.3333333333,91.8761466514,4.1428231636,119,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,42.3333333333,91.9485771164,4.14608915394,120,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,42.3333333333,92.0208942765,4.14935003522,121,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,42.3333333333,92.0930986618,4.15260583132,122,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,42.3333333333,92.1651907982,4.15585656596,123,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,42.3333333333,92.2371712077,4.15910226268,124,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,42.3333333333,92.3090404081,4.16234294482,125,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,42.3333333333,92.3807989132,4.16557863556,126,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,42.3333333333,92.4524472329,4.1688093579,127,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,42.3333333333,92.5239858734,4.17203513464,128,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,47.6666666667,91.4391542433,4.52595567565,129,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,47.6666666667,91.4998468935,4.52895977435,130,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,47.6666666667,91.5604591876,4.53195989567,131,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,47.6666666667,91.6209914439,4.53495605537,132,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,47.6666666667,91.6814439786,4.5379482691,133,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,47.6666666667,91.741817106,4.54093655241,134,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,47.6666666667,91.8021111381,4.54392092075,135,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,47.6666666667,91.8623263849,4.54690138946,136,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,47.6666666667,91.9224631546,4.54987797379,137,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,47.6666666667,91.9825217531,4.5528506889,138,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,47.6666666667,92.0425024845,4.55581954982,139,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,47.6666666667,92.1024056509,4.55878457151,140,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,47.6666666667,92.1622315523,4.56174576883,141,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,47.6666666667,92.2219804871,4.56470315653,142,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,47.6666666667,92.2816527515,4.56765674929,143,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,47.6666666667,92.34124864,4.57060656167,144,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,53.0,88.2791353413,4.88960516356,145,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,53.0,88.3293437221,4.89238610559,146,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,53.0,88.379495121,4.89516389151,147,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,53.0,88.4295897314,4.89793853202,148,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,53.0,88.4796277459,4.90071003781,149,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,53.0,88.5296093558,4.90347841945,150,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,53.0,88.5795347514,4.9062436875,151,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,53.0,88.629404122,4.90900585243,152,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,53.0,88.6792176558,4.91176492468,153,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,53.0,88.72897554,4.9145209146,154,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,53.0,88.7786779605,4.9172738325,155,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,53.0,88.8283251025,4.92002368863,156,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,53.0,88.8779171499,4.92277049319,157,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,53.0,88.9274542859,4.92551425631,158,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,53.0,88.9769366924,4.92825498807,159,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,53.0,89.0263645504,4.93099269851,160,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,58.3333333333,82.0683037032,5.21091840268,161,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,58.3333333333,82.1094037324,5.21352804476,162,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,58.3333333333,82.150462678,5.21613507823,163,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,58.3333333333,82.1914806627,5.2187395109,164,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,58.3333333333,82.2324578091,5.22134135055,165,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,58.3333333333,82.2733942387,5.22394060488,166,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,58.3333333333,82.3142900728,5.22653728161,167,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,58.3333333333,82.3551454318,5.22913138838,168,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,58.3333333333,82.3959604357,5.23172293281,169,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,58.3333333333,82.4367352039,5.23431192247,170,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,58.3333333333,82.4774698552,5.23689836491,171,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
