y0,angle,r,t,ProbabilityWeight,PointProbability,ProbabilityWeight-y0,prefix,ProbabilityWeight-angle
0.0,5.0,15.9472816225,0.533606588251,0.00111111111111,0.0125,0.0333333333333,1,0.0333333333333
0.0666666666667,5.0,16.6759871609,0.557989557423,0.00222222222222,0.0125,0.0666666666667,2,0.0333333333333
0.133333333333,5.0,17.3482189986,0.580482879228,0.00222222222222,0.0125,0.0666666666667,3,0.0333333333333
0.2,5.0,17.9753706813,0.601467789235,0.00222222222222,0.0125,0.0666666666667,4,0.0333333333333
0.266666666667,5.0,18.56545296,0.621212332475,0.00222222222222,0.0125,0.0666666666667,5,0.0333333333333
0.333333333333,5.0,19.1243523938,0.639913477102,0.00222222222222,0.0125,0.0666666666667,6,0.0333333333333
0.4,5.0,19.6565451162,0.657720997507,0.00222222222222,0.0125,0.0666666666667,7,0.0333333333333
0.466666666667,5.0,20.1655289834,0.674751934268,0.00222222222222,0.0125,0.0666666666667,8,0.0333333333333
0.533333333333,5.0,20.6540990602,0.691099812107,0.00222222222222,0.0125,0.0666666666667,9,0.0333333333333
0.6,5.0,21.1245307281,0.706840766789,0.00222222222222,0.0125,0.0666666666667,10,0.0333333333333
0.666666666667,5.0,21.5787056699,0.722037760664,0.00222222222222,0.0125,0.0666666666667,11,0.0333333333333
0.733333333333,5.0,22.0182011109,0.736743568737,0.00222222222222,0.0125,0.0666666666667,12,0.0333333333333
0.8,5.0,22.4443546227,0.751002947036,0.00222222222222,0.0125,0.0666666666667,13,0.0333333333333
0.866666666667,5.0,22.8583122021,0.764854241374,0.00222222222222,0.0125,0.0666666666667,14,0.0333333333333
0.933333333333,5.0,23.261064617,0.778330603497,0.00222222222222,0.0125,0.0666666666666,15,0.0333333333333
1.0,5.0,23.653475339,0.791460925738,0.00111111111111,0.0125,0.0333333333333,16,0.0333333333333
0.0,10.3333333333,32.411990637,1.09821175064,0.00222222222222,0.0125,0.0333333333333,17,0.0666666666667
0.0666666666667,10.3333333333,32.7735901852,1.11046378654,0.00444444444444,0.0125,0.0666666666667,18,0.0666666666667
0.133333333333,10.3333333333,33.1274643762,1.12245406505,0.00444444444444,0.0125,0.0666666666667,19,0.0666666666667
0.2,10.3333333333,33.4740881626,1.13419867893,0.00444444444444,0.0125,0.0666666666667,20,0.0666666666667
0.266666666667,10.3333333333,33.8138897376,1.14571213661,0.00444444444444,0.0125,0.0666666666667,21,0.0666666666667
0.333333333333,10.3333333333,34.1472567368,1.1570075723,0.00444444444444,0.0125,0.0666666666667,22,0.0666666666667
0.4,10.3333333333,34.4745414205,1.1680969216,0.00444444444444,0.0125,0.0666666666667,23,0.0666666666667
0.466666666667,10.3333333333,34.7960650355,1.17899106926,0.00444444444444,0.0125,0.0666666666667,24,0.0666666666667
0.533333333333,10.3333333333,35.1121215079,1.18969997436,0.00444444444444,0.0125,0.0666666666667,25,0.0666666666667
0.6,10.3333333333,35.4229805891,1.20023277685,0.00444444444444,0.0125,0.0666666666667,26,0.0666666666667
0.666666666667,10.3333333333,35.7288905519,1.21059788894,0.00444444444444,0.0125,0.0666666666667,27,0.0666666666667
0.733333333333,10.3333333333,36.0300805104,1.22080307366,0.00444444444444,0.0125,0.0666666666667,28,0.0666666666667
0.8,10.3333333333,36.3267624286,1.23085551297,0.00444444444444,0.0125,0.0666666666667,29,0.0666666666667
0.866666666667,10.3333333333,36.6191328653,1.24076186684,0.00444444444444,0.0125,0.0666666666667,30,0.0666666666667
0.933333333333,10.3333333333,36.9073744973,1.25052832491,0.00444444444444,0.0125,0.0666666666666,31,0.0666666666667
1.0,10.3333333333,37.191657455,1.26016065166,0.00222222222222,0.0125,0.0333333333333,32,0.0666666666667
0.0,15.6666666667,47.7565831772,1.65330813587,0.00222222222222,0.0125,0.0333333333333,33,0.0666666666667
0.0666666666667,15.6666666667,47.993116643,1.66149680175,0.00444444444444,0.0125,0.0666666666667,34,0.0666666666667
0.133333333333,15.6666666667,48.2273524661,1.66960592444,0.00444444444444,0.0125,0.0666666666667,35,0.0666666666667
0.2,15.6666666667,48.4593563302,1.67763777786,0.00444444444444,0.0125,0.0666666666667,36,0.0666666666667
0.266666666667,15.6666666667,48.6891908477,1.68559452963,0.00444444444444,0.0125,0.0666666666667,37,0.0666666666667
0.333333333333,15.6666666667,48.9169157572,1.69347824786,0.00444444444444,0.0125,0.0666666666667,38,0.0666666666667
0.4,15.6666666667,49.1425881051,1.70129090748,0.00444444444444,0.0125,0.0666666666667,39,0.0666666666667
0.466666666667,15.6666666667,49.3662624118,1.70903439595,0.00444444444444,0.0125,0.0666666666667,40,0.0666666666667
0.533333333333,15.6666666667,49.5879908264,1.71671051864,0.00444444444444,0.0125,0.0666666666667,41,0.0666666666667
0.6,15.6666666667,49.807823268,1.72432100373,0.00444444444444,0.0125,0.0666666666667,42,0.0666666666667
0.666666666667,15.6666666667,50.0258075572,1.73186750674,0.00444444444444,0.0125,0.0666666666667,43,0.0666666666667
0.733333333333,15.6666666667,50.2419895375,1.73935161475,0.00444444444444,0.0125,0.0666666666667,44,0.0666666666667
0.8,15.6666666667,50.456413188,1.7467748503,0.00444444444444,0.0125,0.0666666666667,45,0.0666666666667
0.866666666667,15.6666666667,50.6691207278,1.75413867499,0.00444444444444,0.0125,0.0666666666667,46,0.0666666666667
0.933333333333,15.6666666667,50.880152713,1.76144449284,0.00444444444444,0.0125,0.0666666666666,47,0.0666666666667
1.0,15.6666666667,51.0895481269,1.76869365345,0.00222222222222,0.0125,0.0333333333333,48,0.0666666666667
0.0,21.0,61.4507699717,2.19408948701,0.00222222222222,0.0125,0.0333333333333,49,0.0666666666667
0.0666666666667,21.0,61.6239544962,2.20027301156,0.00444444444444,0.0125,0.0666666666667,50,0.0666666666667
0.133333333333,21.0,61.7961737278,2.20642207048,0.00444444444444,0.0125,0.0666666666667,51,0.0666666666667
0.2,21.0,61.9674436297,2.21253723375,0.00444444444444,0.0125,0.0666666666667,52,0.0666666666667
0.266666666667,21.0,62.13777973,2.21861905578,0.00444444444444,0.0125,0.0666666666667,53,0.0666666666667
0.333333333333,21.0,62.3071971381,2.22466807607,0.00444444444444,0.0125,0.0666666666667,54,0.0666666666667
0.4,21.0,62.4757105602,2.23068481968,0.00444444444444,0.0125,0.0666666666667,55,0.0666666666667
0.466666666667,21.0,62.6433343144,2.23666979785,0.00444444444444,0.0125,0.0666666666667,56,0.0666666666667
0.533333333333,21.0,62.8100823445,2.24262350844,0.00444444444444,0.0125,0.0666666666667,57,0.0666666666667
0.6,21.0,62.9759682341,2.24854643645,0.00444444444444,0.0125,0.0666666666667,58,0.0666666666667
0.666666666667,21.0,63.1410052192,2.25443905446,0.00444444444444,0.0125,0.0666666666667,59,0.0666666666667
0.733333333333,21.0,63.3052062004,2.26030182309,0.00444444444444,0.0125,0.0666666666667,60,0.0666666666667
0.8,21.0,63.4685837549,2.26613519141,0.00444444444444,0.0125,0.0666666666667,61,0.0666666666667
0.866666666667,21.0,63.6311501477,2.27193959733,0.00444444444444,0.0125,0.0666666666667,62,0.0666666666667
0.933333333333,21.0,63.7929173423,2.27771546802,0.00444444444444,0.0125,0.0666666666666,63,0.0666666666667
1.0,21.0,63.9538970109,2.28346322023,0.00222222222222,0.0125,0.0333333333333,64,0.0666666666667
0.0,26.3333333333,73.0212976373,2.71587349271,0.00222222222222,0.0125,0.0333333333333,65,0.0666666666667
0.0666666666667,26.3333333333,73.1557425143,2.72087388698,0.00444444444444,0.0125,0.0666666666667,66,0.0666666666667
0.133333333333,26.3333333333,73.2896959348,2.72585600255,0.00444444444444,0.0125,0.0666666666667,67,0.0666666666667
0.2,26.3333333333,73.4231632492,2.73082003842,0.00444444444444,0.0125,0.0666666666667,68,0.0666666666667
0.266666666667,26.3333333333,73.5561497114,2.73576619002,0.00444444444444,0.0125,0.0666666666667,69,0.0666666666667
0.333333333333,26.3333333333,73.6886604815,2.74069464924,0.00444444444444,0.0125,0.0666666666667,70,0.0666666666667
0.4,26.3333333333,73.8207006279,2.74560560461,0.00444444444444,0.0125,0.0666666666667,71,0.0666666666667
0.466666666667,26.3333333333,73.9522751297,2.75049924131,0.00444444444444,0.0125,0.0666666666667,72,0.0666666666667
0.533333333333,26.3333333333,74.0833888788,2.75537574128,0.00444444444444,0.0125,0.0666666666667,73,0.0666666666667
0.6,26.3333333333,74.2140466819,2.7602352833,0.00444444444444,0.0125,0.0666666666667,74,0.0666666666667
0.666666666667,26.3333333333,74.3442532629,2.76507804306,0.00444444444444,0.0125,0.0666666666667,75,0.0666666666667
